hour,fluid,used_coolprop,T_evap_sat_K,T_cond_sat_K,P_evap_kPa,P_cond_kPa,h1,h2s,h2,h3,T_source_in_C,T_geo_in_C,Q_geo_kW,flow_src_kgps,flow_load_kgps,T_outdoor_C
6753,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,20.6000
6754,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,21.9000
6755,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,23.2000
6756,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,24.6000
6757,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,26.1000
6758,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,27.8000
6759,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,29.6000
6760,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,31.2000
6761,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,31.8000
6762,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,31.4000
6763,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,30.5000
6764,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,29.4000
6765,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,28.2000
6766,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,27.0000
6767,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,25.8000
6768,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,24.6000
6769,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,23.3000
6770,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,22.0000
6771,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,20.7000
6772,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,19.5000
6773,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,18.6000
6774,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,18.3000
6775,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,19.0000
6776,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,20.7000
6777,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,22.6000
6778,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,24.7000
6779,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,26.8000
6780,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,28.9000
6781,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,30.8000
6782,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,32.6000
6783,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,34.1000
6784,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,34.7000
6785,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,34.1000
6786,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,32.8000
6787,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,31.4000
6788,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,30.5000
6789,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,30.4000
6790,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,29.9000
6791,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,28.7000
6792,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,27.2000
6793,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,25.5000
6794,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,23.9000
6795,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,22.5000
6796,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,21.5000
6797,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,20.8000
6798,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,20.5000
6799,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,20.7000
6800,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,21.3000
6801,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,22.4000
6802,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,23.8000
6803,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,25.3000
6804,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,26.7000
6805,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,27.6000
6806,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,28.0000
6807,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,27.1000
6808,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,25.0000
6809,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,22.5000
6810,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,20.5000
6811,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,19.8000
6812,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,20.7000
6813,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,21.2000
6814,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,21.0000
6815,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,20.3000
6816,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,19.3000
6817,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,18.4000
6818,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,17.6000
6819,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,17.2000
6820,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,17.2000
6821,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,17.2000
6822,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,17.3000
6823,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,17.5000
6824,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,18.2000
6825,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,19.4000
6826,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,20.6000
6827,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,21.2000
6828,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,20.8000
6829,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,20.0000
6830,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,19.2000
6831,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,18.6000
6832,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,18.4000
6833,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,18.2000
6834,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,18.2000
6835,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,18.1000
6836,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,17.9000
6837,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,17.5000
6838,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,17.0000
6839,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,16.4000
6840,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,15.7000
6841,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,15.2000
6842,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,14.8000
6843,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,14.6000
6844,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,14.6000
6845,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,14.6000
6846,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,14.6000
6847,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,14.8000
6848,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,15.3000
6849,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,15.7000
6850,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,15.9000
6851,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,16.2000
6852,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,16.4000
6853,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,16.8000
6854,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,17.4000
6855,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,18.2000
6856,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,19.0000
6857,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,19.6000
6858,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,19.9000
6859,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,19.3000
6860,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,18.2000
6861,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,17.2000
6862,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,16.4000
6863,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,15.9000
6864,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,15.4000
6865,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,15.0000
6866,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,14.6000
6867,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,14.2000
6868,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,13.8000
6869,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,13.5000
6870,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,13.4000
6871,R134a,1,284.967267,331.150000,440.359279,1603.607823,410069.533731,437579.357495,449369.281965,204321.000503,16.8173,16.8173,0.0000,0.0000,0.0000,14.0000
