step,date,time,T_source_out_C,T_return_C,COP,Q_out_kW,P_el_kW,Q_geo_kW,T_outdoor_C,T_load_supply_C,T_load_return_C,T_hp_load_out_C,model,T_tank_C,HP_on,Q_space_req_kW,Q_dhw_req_kW,Q_space_served_kW,Q_dhw_served_kW,Q_unmet_kW,flow_src_kgps,flow_load_kgps,dP_kPa,P_pump_kW
6043,2026-06-09,20:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,18.9000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,3.3000,0.0000,0.0000,3.3000,0.0000,0.0000,0.0000,0.0000
6044,2026-06-09,21:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,19.5000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,3.3000,0.0000,0.0000,3.3000,0.0000,0.0000,0.0000,0.0000
6045,2026-06-09,22:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,19.8000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6046,2026-06-09,23:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,19.8000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6047,2026-06-10,00:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,19.5000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6048,2026-06-10,01:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,19.2000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6049,2026-06-10,02:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,18.9000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6050,2026-06-10,03:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,18.8000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6051,2026-06-10,04:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,18.7000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6052,2026-06-10,05:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,18.6000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6053,2026-06-10,06:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,18.4000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6054,2026-06-10,07:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,18.1000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,3.3000,0.0000,0.0000,3.3000,0.0000,0.0000,0.0000,0.0000
6055,2026-06-10,08:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,17.9000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,3.3000,0.0000,0.0000,3.3000,0.0000,0.0000,0.0000,0.0000
6056,2026-06-10,09:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,17.8000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6057,2026-06-10,10:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,17.8000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6058,2026-06-10,11:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,17.8000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6059,2026-06-10,12:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,17.8000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6060,2026-06-10,13:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,17.9000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6061,2026-06-10,14:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,18.0000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6062,2026-06-10,15:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,18.0000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6063,2026-06-10,16:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,17.8000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6064,2026-06-10,17:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,17.4000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6065,2026-06-10,18:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,17.0000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6066,2026-06-10,19:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,16.6000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6067,2026-06-10,20:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,16.5000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,3.3000,0.0000,0.0000,3.3000,0.0000,0.0000,0.0000,0.0000
6068,2026-06-10,21:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,16.7000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,3.3000,0.0000,0.0000,3.3000,0.0000,0.0000,0.0000,0.0000
6069,2026-06-10,22:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,16.7000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6070,2026-06-10,23:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,16.1000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6071,2026-06-11,00:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,15.1000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6072,2026-06-11,01:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,14.0000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6073,2026-06-11,02:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,13.2000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6074,2026-06-11,03:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,12.8000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6075,2026-06-11,04:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,12.7000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6076,2026-06-11,05:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6077,2026-06-11,06:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,12.4000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6078,2026-06-11,07:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,3.3000,0.0000,0.0000,3.3000,0.0000,0.0000,0.0000,0.0000
6079,2026-06-11,08:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,12.8000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,3.3000,0.0000,0.0000,3.3000,0.0000,0.0000,0.0000,0.0000
6080,2026-06-11,09:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,13.1000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6081,2026-06-11,10:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,13.4000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6082,2026-06-11,11:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,13.5000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6083,2026-06-11,12:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,13.7000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6084,2026-06-11,13:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,13.8000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6085,2026-06-11,14:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,13.9000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6086,2026-06-11,15:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,14.0000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6087,2026-06-11,16:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,14.1000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6088,2026-06-11,17:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,14.2000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6089,2026-06-11,18:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,14.4000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6090,2026-06-11,19:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,14.5000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6091,2026-06-11,20:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,14.7000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,3.3000,0.0000,0.0000,3.3000,0.0000,0.0000,0.0000,0.0000
6092,2026-06-11,21:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,14.8000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,3.3000,0.0000,0.0000,3.3000,0.0000,0.0000,0.0000,0.0000
6093,2026-06-11,22:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,14.9000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6094,2026-06-11,23:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6095,2026-06-12,00:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,15.1000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6096,2026-06-12,01:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,15.1000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6097,2026-06-12,02:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6098,2026-06-12,03:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,14.8000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6099,2026-06-12,04:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,14.5000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6100,2026-06-12,05:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,14.2000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6101,2026-06-12,06:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,14.1000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6102,2026-06-12,07:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,14.2000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,3.3000,0.0000,0.0000,3.3000,0.0000,0.0000,0.0000,0.0000
6103,2026-06-12,08:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,14.5000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,3.3000,0.0000,0.0000,3.3000,0.0000,0.0000,0.0000,0.0000
6104,2026-06-12,09:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6105,2026-06-12,10:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,15.6000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6106,2026-06-12,11:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,16.3000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6107,2026-06-12,12:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,17.1000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6108,2026-06-12,13:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,18.0000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6109,2026-06-12,14:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,18.9000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6110,2026-06-12,15:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,19.9000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6111,2026-06-12,16:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,20.9000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6112,2026-06-12,17:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,21.8000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6113,2026-06-12,18:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,22.5000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6114,2026-06-12,19:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,23.0000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6115,2026-06-12,20:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,23.2000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,3.3000,0.0000,0.0000,3.3000,0.0000,0.0000,0.0000,0.0000
6116,2026-06-12,21:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,22.4000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,3.3000,0.0000,0.0000,3.3000,0.0000,0.0000,0.0000,0.0000
6117,2026-06-12,22:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,21.3000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6118,2026-06-12,23:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,20.3000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6119,2026-06-13,00:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,19.5000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6120,2026-06-13,01:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,18.6000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6121,2026-06-13,02:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,17.9000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6122,2026-06-13,03:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,17.2000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6123,2026-06-13,04:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,16.5000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6124,2026-06-13,05:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,16.0000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6125,2026-06-13,06:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,15.6000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6126,2026-06-13,07:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,15.6000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,3.3000,0.0000,0.0000,3.3000,0.0000,0.0000,0.0000,0.0000
6127,2026-06-13,08:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,16.0000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,3.3000,0.0000,0.0000,3.3000,0.0000,0.0000,0.0000,0.0000
6128,2026-06-13,09:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,17.0000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6129,2026-06-13,10:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,18.5000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6130,2026-06-13,11:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,20.4000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6131,2026-06-13,12:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,22.3000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6132,2026-06-13,13:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,23.8000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6133,2026-06-13,14:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,24.8000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6134,2026-06-13,15:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,24.5000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6135,2026-06-13,16:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,21.6000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6136,2026-06-13,17:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,17.6000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6137,2026-06-13,18:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,14.5000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6138,2026-06-13,19:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,13.8000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6139,2026-06-13,20:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,14.9000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,3.3000,0.0000,0.0000,3.3000,0.0000,0.0000,0.0000,0.0000
6140,2026-06-13,21:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,16.5000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,3.3000,0.0000,0.0000,3.3000,0.0000,0.0000,0.0000,0.0000
6141,2026-06-13,22:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,17.5000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6142,2026-06-13,23:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,17.9000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6143,2026-06-14,00:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,17.8000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6144,2026-06-14,01:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,17.3000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6145,2026-06-14,02:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,16.5000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6146,2026-06-14,03:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,15.5000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6147,2026-06-14,04:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,14.5000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6148,2026-06-14,05:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,13.8000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6149,2026-06-14,06:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,13.5000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6150,2026-06-14,07:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,13.7000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,3.3000,0.0000,0.0000,3.3000,0.0000,0.0000,0.0000,0.0000
6151,2026-06-14,08:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,14.2000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,3.3000,0.0000,0.0000,3.3000,0.0000,0.0000,0.0000,0.0000
6152,2026-06-14,09:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,15.1000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6153,2026-06-14,10:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,16.4000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6154,2026-06-14,11:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,17.9000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6155,2026-06-14,12:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,19.6000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6156,2026-06-14,13:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,21.5000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6157,2026-06-14,14:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,23.2000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
6158,2026-06-14,15:00,16.8173,16.8173,0.0000,0.0000,0.0000,0.0000,24.9000,0.0000,0.0000,0.0000,CP,0.0000,0,0.0000,0.3000,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000
